Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
Q153,2N7002,SOT-23,113.8,-35.7,0.0,top
Q154,2N7002,SOT-23,109.6,-35.7,0.0,top
Q155,2N7002,SOT-23,109.6,-39.4,0.0,top
Q156,2N7002,SOT-23,113.8,-39.4,0.0,top
Q157,2N7002,SOT-23,118.0,-39.4,0.0,top
Q158,2N7002,SOT-23,122.2,-39.4,0.0,top
Q159,2N7002,SOT-23,126.4,-39.4,0.0,top
Q16,2N7002,SOT-23,67.6,-94.1,90.0,top
Q160,2N7002,SOT-23,130.6,-39.4,0.0,top
Q161,2N7002,SOT-23,134.8,-39.4,0.0,top
Q162,2N7002,SOT-23,139.0,-39.4,0.0,top
Q163,2N7002,SOT-23,113.8,-47.7,0.0,top
Q164,2N7002,SOT-23,113.8,-51.4,0.0,top
Q165,2N7002,SOT-23,118.0,-47.7,0.0,top
Q166,2N7002,SOT-23,118.0,-51.4,0.0,top
Q167,2N7002,SOT-23,122.2,-47.7,0.0,top
Q168,2N7002,SOT-23,122.2,-51.425,0.0,top
Q169,2N7002,SOT-23,126.4,-47.7,0.0,top
Q17,2N7002,SOT-23,71.3,-94.1,90.0,top
Q170,2N7002,SOT-23,126.4,-51.4,0.0,top
Q171,2N7002,SOT-23,130.6,-47.7,0.0,top
Q172,2N7002,SOT-23,130.6,-51.4,0.0,top
Q173,2N7002,SOT-23,134.8,-47.7,0.0,top
Q174,2N7002,SOT-23,134.8,-51.4,0.0,top
Q175,2N7002,SOT-23,139.0,-47.7,0.0,top
Q176,2N7002,SOT-23,139.0,-51.4,0.0,top
Q177,2N7002,SOT-23,109.6,-71.7,0.0,top
Q178,2N7002,SOT-23,109.6,-75.4,0.0,top
Q179,2N7002,SOT-23,109.6,-83.7,0.0,top
Q18,2N7002,SOT-23,69.5,-90.9,-90.0,top
Q180,2N7002,SOT-23,109.6,-87.4,0.0,top
Q181,2N7002,SOT-23,113.8,-71.7,0.0,top
Q182,2N7002,SOT-23,113.8,-75.4,0.0,top
Q183,2N7002,SOT-23,113.8,-83.7,0.0,top
Q184,2N7002,SOT-23,113.8,-87.4,0.0,top
Q185,2N7002,SOT-23,118.0,-71.7,0.0,top
Q186,2N7002,SOT-23,118.0,-75.4,0.0,top
Q187,2N7002,SOT-23,118.0,-83.7,0.0,top
Q188,2N7002,SOT-23,118.0,-87.4,0.0,top
Q189,2N7002,SOT-23,122.2,-71.7,0.0,top
Q19,2N7002,SOT-23,67.6,-105.1,90.0,top
Q190,2N7002,SOT-23,122.2,-75.4,0.0,top
Q191,2N7002,SOT-23,122.2,-83.7,0.0,top
Q192,2N7002,SOT-23,122.2,-87.4,0.0,top
Q193,2N7002,SOT-23,126.4,-71.7,0.0,top
Q194,2N7002,SOT-23,126.4,-75.4,0.0,top
Q195,2N7002,SOT-23,126.4,-83.7,0.0,top
Q196,2N7002,SOT-23,126.4,-87.4,0.0,top
Q197,2N7002,SOT-23,130.6,-71.7,0.0,top
Q198,2N7002,SOT-23,130.6,-75.4,0.0,top
Q199,2N7002,SOT-23,130.6,-83.7,0.0,top
Q2,2N7002,SOT-23,71.3,-39.1,90.0,top
Q20,2N7002,SOT-23,71.3,-105.1,90.0,top
Q200,2N7002,SOT-23,130.6,-87.4,0.0,top
Q201,2N7002,SOT-23,134.8,-71.7,0.0,top
Q202,2N7002,SOT-23,134.8,-75.4,0.0,top
Q203,2N7002,SOT-23,134.7,-83.7,0.0,top
Q204,2N7002,SOT-23,134.8,-87.4,0.0,top
Q205,2N7002,SOT-23,139.0,-71.7,0.0,top
Q206,2N7002,SOT-23,139.0,-75.4,0.0,top
Q207,2N7002,SOT-23,139.0,-83.7,0.0,top
Q208,2N7002,SOT-23,139.0,-87.4,0.0,top
Q209,2N7002,SOT-23,109.6,-95.7,0.0,top
Q21,2N7002,SOT-23,69.5,-101.9,-90.0,top
Q210,2N7002,SOT-23,109.6,-99.4,0.0,top
Q211,2N7002,SOT-23,113.8,-95.7,0.0,top
Q212,2N7002,SOT-23,113.8,-99.4,0.0,top
Q213,2N7002,SOT-23,118.0,-95.7,0.0,top
Q214,2N7002,SOT-23,118.0,-99.4,0.0,top
Q215,2N7002,SOT-23,122.2,-95.7,0.0,top
Q216,2N7002,SOT-23,122.2,-99.4,0.0,top
Q217,2N7002,SOT-23,126.4,-95.7,0.0,top
Q218,2N7002,SOT-23,126.4,-99.4,0.0,top
Q219,2N7002,SOT-23,130.6,-95.7,0.0,top
Q22,2N7002,SOT-23,67.6,-116.1,90.0,top
Q220,2N7002,SOT-23,130.6,-99.4,0.0,top
Q221,2N7002,SOT-23,134.8,-95.7,0.0,top
Q222,2N7002,SOT-23,134.8,-99.4,0.0,top
Q223,2N7002,SOT-23,139.0,-95.7,0.0,top
Q224,2N7002,SOT-23,139.0,-99.4,0.0,top
Q225,2N7002,SOT-23,109.6,-59.7,0.0,top
Q226,2N7002,SOT-23,109.6,-63.4,0.0,top
Q227,2N7002,SOT-23,113.8,-59.7,0.0,top
Q228,2N7002,SOT-23,113.8,-63.4,0.0,top
Q229,2N7002,SOT-23,118.0,-59.7,0.0,top
Q23,2N7002,SOT-23,71.3,-116.1,90.0,top
Q230,2N7002,SOT-23,118.0,-63.4,0.0,top
Q231,2N7002,SOT-23,122.2,-59.7,0.0,top
Q232,2N7002,SOT-23,122.2,-63.4,0.0,top
Q233,2N7002,SOT-23,126.4,-59.7,0.0,top
Q234,2N7002,SOT-23,126.4,-63.4,0.0,top
Q235,2N7002,SOT-23,130.6,-59.7,0.0,top
Q236,2N7002,SOT-23,130.6,-63.4,0.0,top
Q237,2N7002,SOT-23,134.8,-59.7,0.0,top
Q238,2N7002,SOT-23,134.8,-63.4,0.0,top
Q239,2N7002,SOT-23,109.6,-108.7,0.0,top
Q24,2N7002,SOT-23,69.5,-112.9,-90.0,top
Q240,2N7002,SOT-23,109.6,-112.4,0.0,top
Q241,2N7002,SOT-23,113.8,-108.7,0.0,top
Q242,2N7002,SOT-23,113.8,-112.4,0.0,top
Q243,2N7002,SOT-23,118.0,-108.7,0.0,top
Q244,2N7002,SOT-23,118.0,-112.4,0.0,top
Q245,2N7002,SOT-23,122.2,-108.7,0.0,top
Q246,2N7002,SOT-23,122.2,-112.4,0.0,top
Q247,2N7002,SOT-23,126.4,-108.7,0.0,top
Q248,2N7002,SOT-23,126.4,-112.4,0.0,top
Q249,2N7002,SOT-23,130.6,-108.7,0.0,top
Q25,2N7002,SOT-23,75.7,-41.1,90.0,top
Q250,2N7002,SOT-23,130.6,-112.4,0.0,top
Q251,2N7002,SOT-23,134.8,-108.7,0.0,top
Q252,2N7002,SOT-23,134.8,-112.4,0.0,top
Q253,2N7002,SOT-23,139.0,-108.7,0.0,top
Q254,2N7002,SOT-23,139.0,-112.4,0.0,top
Q255,2N7002,SOT-23,153.1625,-71.8,180.0,top
Q256,2N7002,SOT-23,153.1625,-75.6,180.0,top
Q257,2N7002,SOT-23,153.1625,-79.4,180.0,top
Q258,2N7002,SOT-23,153.1625,-83.2,180.0,top
Q259,2N7002,SOT-23,153.1625,-87.0,180.0,top
Q26,2N7002,SOT-23,79.4,-41.1,90.0,top
Q260,2N7002,SOT-23,153.1625,-90.8,180.0,top
Q261,2N7002,SOT-23,153.1625,-68.0,180.0,top
Q262,2N7002,SOT-23,153.1,-59.7,0.0,top
Q263,2N7002,SOT-23,153.1,-63.4,0.0,top
Q264,2N7002,SOT-23,157.4,-59.7,0.0,top
Q265,2N7002,SOT-23,153.1,-99.4,0.0,top
Q266,2N7002,SOT-23,157.4,-95.7,0.0,top
Q267,2N7002,SOT-23,153.1,-95.7,0.0,top
Q268,2N7002,SOT-23,111.9,-118.4,90.0,top
Q269,2N7002,SOT-23,115.7,-118.4,90.0,top
Q27,2N7002,SOT-23,83.1,-41.1,90.0,top
Q270,2N7002,SOT-23,119.5,-118.4,90.0,top
Q271,2N7002,SOT-23,123.3,-118.4,90.0,top
Q272,2N7002,SOT-23,167.9,-96.8,180.0,top
Q273,2N7002,SOT-23,167.9,-93.0,180.0,top
Q274,2N7002,SOT-23,167.9,-100.6,180.0,top
Q275,2N7002,SOT-23,167.9,-104.4,180.0,top
Q276,2N7002,SOT-23,167.9,-108.2,180.0,top
Q277,2N7002,SOT-23,156.7,-35.9,-90.0,top
Q278,2N7002,SOT-23,152.9,-35.9,-90.0,top
Q279,2N7002,SOT-23,156.7,-48.5,-90.0,top
Q28,2N7002,SOT-23,86.8,-41.1,90.0,top
Q280,2N7002,SOT-23,156.7,-44.3,-90.0,top
Q281,2N7002,SOT-23,156.7,-40.1,-90.0,top
Q282,2N7002,SOT-23,152.9,-52.7,-90.0,top
Q283,2N7002,SOT-23,152.9,-48.5,-90.0,top
Q284,2N7002,SOT-23,152.9,-44.3,-90.0,top
Q285,2N7002,SOT-23,152.9,-40.1,-90.0,top
Q286,2N7002,SOT-23,156.7,-52.7,-90.0,top
Q287,2N7002,SOT-23,127.1,-118.4,90.0,top
Q288,2N7002,SOT-23,130.9,-118.4,90.0,top
Q289,2N7002,SOT-23,134.7,-118.4,90.0,top
Q29,2N7002,SOT-23,90.5,-41.1,90.0,top
Q290,2N7002,SOT-23,138.5,-118.4,90.0,top
Q291,2N7002,SOT-23,167.9,-112.0,180.0,top
Q292,2N7002,SOT-23,167.9,-115.8,180.0,top
Q293,2N7002,SOT-23,167.9,-119.6,180.0,top
Q294,2N7002,SOT-23,56.9,-88.7,0.0,top
Q295,2N7002,SOT-23,56.9,-92.4,0.0,top
Q296,2N7002,SOT-23,56.9,-96.1,0.0,top
Q297,2N7002,SOT-23,56.9,-99.8,0.0,top
Q298,2N7002,SOT-23,56.9,-103.5,0.0,top
Q299,2N7002,SOT-23,56.9,-107.2,0.0,top
Q3,2N7002,SOT-23,69.5,-35.9,-90.0,top
Q30,2N7002,SOT-23,94.2,-41.1,90.0,top
Q300,2N7002,SOT-23,56.9,-110.9,0.0,top
Q301,2N7002,SOT-23,56.9,-114.6,0.0,top
Q302,2N7002,SOT-23,56.9,-39.4,0.0,top
Q303,2N7002,SOT-23,56.9,-43.1,0.0,top
Q304,2N7002,SOT-23,56.9,-46.8,0.0,top
Q305,2N7002,SOT-23,56.9,-50.5,0.0,top
Q306,2N7002,SOT-23,56.9,-54.2,0.0,top
Q307,2N7002,SOT-23,56.9,-57.9,0.0,top
Q308,2N7002,SOT-23,56.9,-61.6,0.0,top
Q309,2N7002,SOT-23,56.9,-65.3,0.0,top
Q31,2N7002,SOT-23,97.9,-41.1,90.0,top
Q310,2N7002,SOT-23,168.0,-70.9,180.0,top
Q311,2N7002,SOT-23,168.0,-74.7,180.0,top
Q312,2N7002,SOT-23,144.0,-39.2,90.0,top
Q313,2N7002,SOT-23,144.0,-51.2,90.0,top
Q314,2N7002,SOT-23,144.0,-63.2,90.0,top
Q315,2N7002,SOT-23,144.0,-75.2,90.0,top
Q316,2N7002,SOT-23,144.0,-87.2,90.0,top
Q317,2N7002,SOT-23,144.0,-99.2,90.0,top
Q318,2N7002,SOT-23,168.0,-78.5,180.0,top
Q319,2N7002,SOT-23,168.0,-82.3,180.0,top
Q32,2N7002,SOT-23,101.6,-41.1,90.0,top
Q320,2N7002,SOT-23,168.0,-86.1,180.0,top
Q33,2N7002,SOT-23,75.7,-35.9,90.0,top
Q34,2N7002,SOT-23,79.4,-35.9,90.0,top
Q35,2N7002,SOT-23,83.1,-35.9,90.0,top
Q36,2N7002,SOT-23,86.8,-35.9,90.0,top
Q37,2N7002,SOT-23,90.5,-35.9,90.0,top
Q38,2N7002,SOT-23,94.2,-35.9,90.0,top
Q39,2N7002,SOT-23,97.9,-35.9,90.0,top
Q4,2N7002,SOT-23,67.6,-50.1,90.0,top
Q40,2N7002,SOT-23,75.7,-52.1,90.0,top
Q41,2N7002,SOT-23,79.4,-52.1,90.0,top
Q42,2N7002,SOT-23,83.1,-52.1,90.0,top
Q43,2N7002,SOT-23,86.8,-52.1,90.0,top
Q44,2N7002,SOT-23,90.5,-52.1,90.0,top
Q45,2N7002,SOT-23,94.2,-52.1,90.0,top
Q46,2N7002,SOT-23,97.9,-52.1,90.0,top
Q47,2N7002,SOT-23,101.6,-52.1,90.0,top
Q48,2N7002,SOT-23,75.7,-46.9,90.0,top
Q49,2N7002,SOT-23,79.4,-46.9,90.0,top
Q5,2N7002,SOT-23,71.3,-50.1,90.0,top
Q50,2N7002,SOT-23,83.1,-46.9,90.0,top
Q51,2N7002,SOT-23,86.8,-46.9,90.0,top
Q52,2N7002,SOT-23,90.5,-46.9,90.0,top
Q53,2N7002,SOT-23,94.2,-46.9,90.0,top
Q54,2N7002,SOT-23,97.9,-46.9,90.0,top
Q55,2N7002,SOT-23,75.7,-63.1,90.0,top
Q56,2N7002,SOT-23,79.4,-63.1,90.0,top
Q57,2N7002,SOT-23,83.1,-63.1,90.0,top
Q58,2N7002,SOT-23,86.8,-63.1,90.0,top
Q59,2N7002,SOT-23,90.5,-63.1,90.0,top
Q6,2N7002,SOT-23,69.5,-46.9,-90.0,top
Q60,2N7002,SOT-23,94.2,-63.1,90.0,top
Q61,2N7002,SOT-23,97.9,-63.1,90.0,top
Q62,2N7002,SOT-23,101.6,-63.1,90.0,top
Q63,2N7002,SOT-23,75.7,-57.9,90.0,top
Q64,2N7002,SOT-23,79.4,-57.9,90.0,top
Q65,2N7002,SOT-23,83.1,-57.9,90.0,top
Q66,2N7002,SOT-23,86.8,-57.9,90.0,top
Q67,2N7002,SOT-23,90.5,-57.9,90.0,top
Q68,2N7002,SOT-23,94.2,-57.9,90.0,top
Q69,2N7002,SOT-23,97.9,-57.9,90.0,top
Q7,2N7002,SOT-23,67.6,-61.1,90.0,top
Q70,2N7002,SOT-23,75.7,-74.1,90.0,top
Q71,2N7002,SOT-23,79.4,-74.1,90.0,top
Q72,2N7002,SOT-23,83.1,-74.1,90.0,top
Q73,2N7002,SOT-23,86.8,-74.1,90.0,top
Q74,2N7002,SOT-23,90.5,-74.1,90.0,top
Q75,2N7002,SOT-23,94.2,-74.1,90.0,top
Q76,2N7002,SOT-23,97.9,-74.1,90.0,top
Q77,2N7002,SOT-23,101.6,-74.1,90.0,top
Q78,2N7002,SOT-23,75.7,-68.9,90.0,top
Q79,2N7002,SOT-23,79.4,-68.9,90.0,top
Q8,2N7002,SOT-23,71.3,-61.1,90.0,top
Q80,2N7002,SOT-23,83.1,-68.9,90.0,top
Q81,2N7002,SOT-23,86.8,-68.9,90.0,top
Q82,2N7002,SOT-23,90.5,-68.9,90.0,top
Q83,2N7002,SOT-23,94.2,-68.9,90.0,top
Q84,2N7002,SOT-23,97.9,-68.9,90.0,top
Q85,2N7002,SOT-23,75.7,-85.1,90.0,top
Q86,2N7002,SOT-23,79.4,-85.1,90.0,top
Q87,2N7002,SOT-23,83.1,-85.1,90.0,top
Q88,2N7002,SOT-23,86.8,-85.1,90.0,top
Q89,2N7002,SOT-23,90.5,-85.1,90.0,top
Q9,2N7002,SOT-23,69.5,-57.9,-90.0,top
Q90,2N7002,SOT-23,94.2,-85.1,90.0,top
Q91,2N7002,SOT-23,97.9,-85.1,90.0,top
Q92,2N7002,SOT-23,101.6,-85.1,90.0,top
Q93,2N7002,SOT-23,75.7,-79.9,90.0,top
Q94,2N7002,SOT-23,79.4,-79.9,90.0,top
Q95,2N7002,SOT-23,83.1,-79.9,90.0,top
Q96,2N7002,SOT-23,86.8,-79.9,90.0,top
Q97,2N7002,SOT-23,90.5,-79.9,90.0,top
Q98,2N7002,SOT-23,94.2,-79.9,90.0,top
Q99,2N7002,SOT-23,97.9,-79.9,90.0,top
R1,10kΩ,R_0402,67.0,-35.9,-90.0,top
R10,10kΩ,R_0402,72.0,-79.9,-90.0,top
R100,10kΩ,R_0402,79.1,-115.5,180.0,top
R101,10kΩ,R_0402,83.9,-115.5,180.0,top
R102,10kΩ,R_0402,86.0,-115.5,0.0,top
R103,10kΩ,R_0402,91.8,-115.5,0.0,top
R104,10kΩ,R_0402,97.6,-115.5,0.0,top
R105,10kΩ,R_0402,108.7,-105.8,180.0,top
R106,10kΩ,R_0402,112.9,-105.8,180.0,top
R107,10kΩ,R_0402,117.1,-105.8,180.0,top
R108,10kΩ,R_0402,121.3,-105.8,180.0,top
R109,10kΩ,R_0402,125.5,-105.8,180.0,top
R11,10kΩ,R_0402,67.0,-90.9,-90.0,top
R110,10kΩ,R_0402,129.7,-105.8,180.0,top
R111,10kΩ,R_0402,133.9,-105.8,180.0,top
R112,10kΩ,R_0402,138.1,-105.8,180.0,top
R113,10kΩ,R_0402,110.8,-105.8,0.0,top
R114,10kΩ,R_0402,115.0,-105.8,0.0,top
R115,10kΩ,R_0402,119.2,-105.8,0.0,top
R116,10kΩ,R_0402,123.4,-105.8,0.0,top
R117,10kΩ,R_0402,127.6,-105.8,0.0,top
R118,10kΩ,R_0402,131.8,-105.8,0.0,top
R119,10kΩ,R_0402,136.0,-105.8,0.0,top
R12,10kΩ,R_0402,72.0,-90.9,-90.0,top
R120,10kΩ,R_0402,140.2,-105.8,0.0,top
R121,10kΩ,R_0402,156.0,-68.5,90.0,top
R122,10kΩ,R_0402,156.0,-71.3,-90.0,top
R123,10kΩ,R_0402,156.5,-63.7,180.0,top
R124,10kΩ,R_0402,156.5,-62.3,180.0,top
R125,10kΩ,R_0402,156.5,-99.7,180.0,top
R126,10kΩ,R_0402,156.5,-98.3,180.0,top
R127,10kΩ,R_0402,109.1,-118.4,90.0,top
R128,2.2kΩ,R_0603,164.2,-97.8,180.0,top
R129,10kΩ,R_0402,159.6,-39.7,90.0,top
R13,10kΩ,R_0402,67.0,-101.9,-90.0,top
R130,10kΩ,R_0402,159.6,-46.1,90.0,top
R131,10kΩ,R_0402,153.4,-55.6,180.0,top
R132,10kΩ,R_0402,159.6,-51.3,-90.0,top
R133,10kΩ,R_0402,156.2,-55.6,0.0,top
R134,2.2kΩ,R_0603,164.2,-94.0,180.0,top
R135,2.2kΩ,R_0603,164.2,-101.6,180.0,top
R136,2.2kΩ,R_0603,164.2,-105.4,180.0,top
R137,2.2kΩ,R_0603,164.2,-109.2,180.0,top
R138,2.2kΩ,R_0603,164.2,-113.0,180.0,top
R139,2.2kΩ,R_0603,164.2,-116.8,180.0,top
R14,10kΩ,R_0402,72.0,-101.9,-90.0,top
R140,2.2kΩ,R_0603,164.2,-120.6,180.0,top
R141,2.2kΩ,R_0603,60.6,-87.6,0.0,top
R142,2.2kΩ,R_0603,60.6,-91.3,0.0,top
R143,2.2kΩ,R_0603,60.6,-95.0,0.0,top
R144,2.2kΩ,R_0603,60.6,-98.7,0.0,top
R145,2.2kΩ,R_0603,60.6,-102.4,0.0,top
R146,2.2kΩ,R_0603,60.6,-106.1,0.0,top
R147,2.2kΩ,R_0603,60.6,-109.8,0.0,top
R148,2.2kΩ,R_0603,60.6,-113.5,0.0,top
R149,2.2kΩ,R_0603,60.6,-38.3,0.0,top
R15,10kΩ,R_0402,67.0,-112.9,-90.0,top
R150,2.2kΩ,R_0603,60.6,-42.0,0.0,top
R151,2.2kΩ,R_0603,60.6,-45.7,0.0,top
R152,2.2kΩ,R_0603,60.6,-49.4,0.0,top
R153,2.2kΩ,R_0603,60.6,-53.1,0.0,top
R154,2.2kΩ,R_0603,60.6,-56.8,0.0,top
R155,2.2kΩ,R_0603,60.6,-60.5,0.0,top
R156,2.2kΩ,R_0603,60.6,-64.2,0.0,top
R157,2.2kΩ,R_0603,164.3,-71.9,180.0,top
R158,2.2kΩ,R_0603,164.3,-75.7,180.0,top
R159,2.2kΩ,R_0603,143.2,-35.5,90.0,top
R16,10kΩ,R_0402,72.0,-112.9,-90.0,top
R160,2.2kΩ,R_0603,142.9,-47.5,90.0,top
R161,2.2kΩ,R_0603,142.9,-59.5,90.0,top
R162,2.2kΩ,R_0603,142.9,-71.5,90.0,top
R163,2.2kΩ,R_0603,142.9,-83.5,90.0,top
R164,2.2kΩ,R_0603,142.9,-95.5,90.0,top
R165,2.2kΩ,R_0603,164.2625,-79.5,180.0,top
R166,2.2kΩ,R_0603,164.3,-83.3,180.0,top
R167,2.2kΩ,R_0603,164.3,-87.1,180.0,top
R168,2.2kΩ,R_0603,166.7,-30.6,90.0,top
R17,10kΩ,R_0402,74.9,-38.5,180.0,top
R18,10kΩ,R_0402,81.2,-38.5,0.0,top
R19,10kΩ,R_0402,89.7,-38.5,180.0,top
R2,10kΩ,R_0402,72.0,-35.9,-90.0,top
R20,10kΩ,R_0402,95.5,-38.5,180.0,top
R21,10kΩ,R_0402,100.8,-38.5,180.0,top
R22,10kΩ,R_0402,77.0,-38.5,0.0,top
R23,10kΩ,R_0402,79.1,-38.5,180.0,top
R24,10kΩ,R_0402,83.9,-38.5,180.0,top
R25,10kΩ,R_0402,86.0,-38.5,0.0,top
R26,10kΩ,R_0402,91.8,-38.5,0.0,top
R27,10kΩ,R_0402,97.6,-38.5,0.0,top
R28,10kΩ,R_0402,74.9,-49.5,180.0,top
R29,10kΩ,R_0402,81.2,-49.5,0.0,top
